year,rank,title,artist,lyrics_raw,lyrics_url,total,ttr,entropy,hhi,max_p
1964,2,She Loves You,The Beatles,"She loves you, yeah, yeah, yeah
She loves you, yeah, yeah, yeah
She loves you, yeah, yeah, yeah, yeah

You think you've lost your love
Well, I saw her yesterday
It's you she's thinking of
And she told me what to say

She says she loves you
And you know that can't be bad
Yes, she loves you
And you know you should be glad

She said you hurt her so
She almost lost her mind
But now she said she knows
You're not the hurting kind

She says she loves you
And you know that can't be bad
Yes, she loves you
And you know you should be glad, ooh

She loves you, yeah, yeah, yeah
She loves you, yeah, yeah, yeah
With a love like that
You know you should be glad

You know it's up to you
I think it's only fair
Pride can hurt you, too
Apologise to her

Because she loves you
And you know that can't be bad
She loves you
And you know you should be glad, ooh

She loves you, yeah, yeah, yeah
She loves you, yeah, yeah, yeah
With a love like that
You know you should be glad

With a love like that
You know you should be glad
With a love like that
You know you should be glad
Yeah, yeah, yeah
Yeah, yeah, yeah, yeah",,227,0.23348017621145375,3.230620270671874,0.0674377534980303,0.15859030837004406
1964,3,"Hello, Dolly!",Louis Armstrong,"Hello, Dolly
This is Louis, Dolly
It's so nice to have you back where you belong
You're lookin' swell, Dolly
I can tell, Dolly
You're still glowin'...you're still crowin'
You're still goin' strong

I feel the room swayin'
While the band's playin'
One of our old favourite songs from way back when
So take her wrap, fellas find her an empty lap, fellas
Dolly'll never go away again

I feel the room swayin'
While the band keeps on playin'
One of our old favourite songs from way back when
So...golly, gee, fellas
Have a little faith in me, fellas
Dolly'll never go away
I said she'll never go away
Dolly'll never go away again",,116,0.5689655172413793,4.042399971040265,0.02021403091557668,0.034482758620689655
1964,4,"Oh, Pretty Woman",Roy Orbison,"Pretty woman walking down the street
Pretty woman, the kind I'd like to meet
Pretty woman, I don't believe you, you're not the truth
No one could look as good as you
Mercy!

Pretty woman, won't you pardon me?
Pretty woman, I couldn't help but see
Pretty woman, that you look lovely as can be
Are you lonely just like me?

Pretty woman, stop a while
Pretty woman, talk a while
Pretty woman, give your smile to me
Pretty woman, yeah, yeah, yeah
Pretty woman, look my way
Pretty woman, say you'll stay with me
'Cause I need you, I'll treat you right
Come with me, baby, be mine tonight

Pretty woman, don't walk on by
Pretty woman, don't make me cry
Pretty woman, don't walk away, hey
Okay, if that's the way it must be, okay

I guess I'll go on home, it's late
There'll be tomorrow night
But wait! What do I see?
Is she walking back to me?
Yeah, she's walking back to me
Oh woah, pretty woman",,171,0.5263157894736842,4.061892091269009,0.030197325672856518,0.0935672514619883
1964,5,I Get Around,The Beach Boys,"Round, round, get around
I get around, yeah
Get around, round, round, I get around
I get around
Get around, round, round, I get around
From town to town
Get around, round, round, I get around
I'm a real cool head
Get around, round, round, I get around
I'm making real good bread
Get around, round, round, I get around

I'm getting bugged driving up and down this same old strip
I gotta find a new place where the kids are hip
My buddies and me are getting real well-known
Yeah, the bad guys know us and they leave us alone

I get around
Get around, round, round, I get around
From town to town
Get around, round, round, I get around
I'm a real cool head
Get around, round, round, I get around
I'm making real good bread
Get around, round, round, I get around
I get around, round
Get around, round, round, oooh
Wah wa ooh
Wah wa ooh
Wah wa ooh

We always take my car 'cause it's never been beat
And we've never missed yet with the girls we meet
None of the guys go steady 'cause it wouldn't be right
To leave their best girl home on a Saturday night

I get around
Get around, round, round, I get around
From town to town
Get around, round, round, I get around
I'm a real cool head
Get around, round, round, I get around
I'm making real good bread
Get around, round, round, I get around
I get around, round
Ah ah ah ah ah ah ah ah

Round, round, get around
I get around, yeah
Get around, round, round, I get around
Get around, round, round, I get around
Wah wa oooh
Get around, round, round, I get around
Ooooh
Get around, round, round, I get around
Ooooh
Get around, round, round, I get around
I get around
Get around, round, round, I get around
From town to town
Get around, round, round, I get around
Ooooh
Get around, round, round, I get around
Ooooh
Get around, round, round, I get around",,348,0.23275862068965517,3.2384422027459814,0.08638855859426599,0.16379310344827586
1965,1,Wooly Bully,Sam the Sham and the Pharaohs,"Uno, dos
One, two, tres, quatro

Yes, Wooly Bully
Watch it now, watch it
Here he come, here he come
Watch it now, he git ya

Matty told Hattie about a thing she saw
Had two big horns and a wooly jaw
Wooly Bully, Wooly Bully, yes drive
Wooly Bully, Wooly Bully, Wooly Bully

Hattie told Matty ""Let's don't take no chance
Let's not be L-seven, come and learn to dance""
Wooly Bully, Wooly Bully
Wooly Bully, Wooly Bully, Wooly Bully

Watch it now, watch it, watch it, watch it

Yeah

Yeah, drive, drive, drive

Matty told Hattie ""That's the thing to do
Get you someone really pull the wool with you""
Wooly Bully, Wooly Bully
Wooly Bully, Wooly Bully, Wooly Bully

Watch it now, watch it, here he come
You got it, you got it",,137,0.39416058394160586,3.4978175078154834,0.04992274495178216,0.12408759124087591
1965,2,I Can't Help Myself (Sugar Pie Honey Bunch),Four Tops,"Uuh

Sugar pie, honey bunch
You know that I love you
I can't help myself
I love you and nobody else

In and out my life (In and out my life)
You come and you go (You come and you go)
Leaving just your picture behind
And I kissed it a thousand times

When you snap your finger or wink your eye
I come a-running to you
I'm tied to your apron strings
And there's nothing that I can do (Uuh)

Can't help myself (Noo)
No, I can't help myself (Ooh)
Can't
Sugar pie, honey bunch (Sugar pie, honey bunch)

I'm weaker than a man should be
I can't help myself
I'm a fool in love you see

Wanna tell you I don't love you
Tell you that we're through
And I've tried but every time I see your face
I get all choked up inside

When I call your name
Girl, it starts the flame
Burning in my heart, tearing it all apart
No matter how I try, my love I cannot hide

'Cause sugar pie, honey bunch (Sugar pie, honey bunch)
You know that I'm weak for you (Weak for you)
Can't help myself
I love you and nobody else (Uuh)
Sugar pie, honey bunch (Sugar pie, honey bunch)
Do anything you ask me to (Ask me to)
Can't help myself
I want you and nobody else (Uuh)
Sugar pie, honey bunch (Sugar pie, honey bunch)
You know that I love you (Love you)
I can't help myself
No, I can't help myself (Uuh)
Sugar pie, honey bunch (Sugar pie, honey bunch)

You know that I'm weak for you",,228,0.40350877192982454,4.02699184670657,0.029201292705447794,0.08771929824561403
1965,3,(I Can't Get No) Satisfaction,The Rolling Stones,"I can't get no satisfaction
I can't get no satisfaction
'Cause I try and I try and I try and I try
I can't get no, I can't get no

When I'm driving in my car
And that man comes on the radio
And he's telling me more and more
About some useless information
Supposed to fire my imagination
I can't get no, oh no, no, no!
Hey, hey, hey! That's what I'll say!

I can't get no satisfaction
I can't get no satisfaction
'Cause I try, and I try, and I try, and I try
I can't get no, I can't get no

When I'm watching my TV
And a man comes on and tells me
How white my shirts can be
Well he can't be a man 'cause he doesn't smoke
The same cigarettes as me
I can't get no, oh no, no, no
Hey, hey, hey, that's what I say

I can't get no satisfaction
I can't get no girl reaction
'Cause I try, and I try, and I try, and I try
I can't get no, I can't get no

When I'm riding 'round the world
And I'm doing this and I'm signing that
And I'm trying to make some girl
Who tells me baby, better come back, maybe next week
'Cause you see, I'm on a losing streak
I can't get no, oh no, no, no
Hey, hey, hey! That's what I'll say!

I can't get no, I can't get no, I can't get no
I can't get no satisfaction
No satisfaction, no satisfaction, no satisfaction
I can't get no",,265,0.27547169811320754,3.4993509508989327,0.054866500533997914,0.12452830188679245
1965,4,You Were on My Mind,We Five,"When I woke up this mornin'
You were on my mind
And you were on my mind
I got troubles, whoa-oh
I got worries, whoa-oh
I got wounds to bind

So I went to the corner
Just to ease my pain
Said, just to ease my pain
I got troubles, whoa-oh
I got worries, whoa-oh
I came home again

But I woke up this mornin'
You were on my mind
And you were on my mind
(Yeah) I got troubles, whoa-oh
I got worries, whoa-oh
I got wounds to bind

Hey, I got a feelin'
Down in my shoes
Said a-way down in my shoes
Hey, I got to ramble, whoa-oh
I got to move on, whoa-oh
I got to walk away my blues

But I woke up this mornin'
You were on my mind
And you were on my mind
Hey, I got troubles, whoa-oh
I got worries, whoa-oh
I got wounds to bind",,165,0.26666666666666666,3.357183594457387,0.04918273645546376,0.12121212121212122
1965,5,You've Lost That Lovin' Feelin,The Righteous Brothers,"You never close your eyes anymore when I kiss your lips
And there's no tenderness like before in your fingertips
You're trying hard not to show it (baby)
But baby, baby I know it

You've lost that lovin' feeling
Whoa, that lovin' feeling
You've lost that lovin' feeling
Now it's gone, gone, gone, whoa

Now there's no welcome look in your eyes when I reach for you
And now you're starting to criticize little things I do
It makes me just feel like crying (baby)
'Cause, baby, something beautiful's dying

You lost that lovin' feeling
Whoa, that lovin' feeling
You've lost that lovin' feeling
Now it's gone, gone, gone, whoa

Baby, baby, I'd get down on my knees for you
If you would only love me like you used to do, yeah
We had a love, a love, a love you don't find everyday
So don't, don't, don't, don't let it slip away
Baby (baby), baby (baby)
I beg of you, please, please
I need your love (I need your love)
I need your love (I need your love)
So bring it on back (So bring it on back)
Bring it on back (so bring it on back)

Bring back that lovin' feeling
Whoa, that lovin' feeling
Bring back that lovin' feeling
Cause it's gone, gone, gone
And I can't go on, no
Bring back that lovin' feeling
Whoa, that lovin' feeling
Bring back that lovin' feeling
Cause it's gone, gone...

",,219,0.3835616438356164,4.022392637405529,0.025333083130043108,0.0593607305936073
1966,1,California Dreamin,The Mamas & the Papas,"All the leaves are brown (All the leaves are brown)
And the sky is gray (And the sky is gray)
I've been for a walk (I've been for a walk)
On a winter's day (On a winter's day)
I'd be safe and warm (I'd be safe and warm)
If I was in L.A. (If I was in L.A.)
California dreamin' (California dreamin')
On such a winter's day

Stopped in to a church
I passed along the way
Well, I got down on my knees (Got down on my knees)
And I pretend to pray (I pretend to pray)
You know the preacher lights the coals (Preacher lights the coals)
He knows I'm gonna stay (Knows I'm gonna stay)
California dreamin' (California dreamin')
On such a winter's day

All the leaves are brown (All the leaves are brown)
And the sky is gray (And the sky is gray)
I've been for a walk (I've been for a walk)
On a winter's day (On a winter's day)
If I didn't tell her (If I didn't tell her)
I could leave today (I could leave today)
California dreamin' (California dreamin')
On such a winter's day (California dreamin')
On such a winter's day (California dreamin')
On such a winter's day",,123,0.45528455284552843,3.69417582734819,0.03456937008394469,0.08943089430894309
